question_id	answer_id	comment	time_stamp	username
15061	15070	@jpmc26 WHO/NHS/CDC... receive lots of money - Of course they do. Serving the health needs of millions of people is expensive. Since vaccines prevent disease, their use reduces the demand for health services. As for  whether Natural News has an incentive to lie; as you say, if it can deliver actual results it would make a mint. However, if its products turned out to be ineffective, how else could it make a sale?	2018-01-26 13:17:41Z	Oscar Bravo
15061	15070	@jpmc26 It’s more that “several unrelated, governmental and intergovernmental agencies from across the world are in agreement”. You’d need to posit a world-wide conspiracy to explain why they would all publish the same lies (and, sure, some people believe that; it’s not worth arguing with them, though).	2018-01-26 19:04:51Z	Konrad Rudolph
15061	15070	@jpmc26 I did edit that paragraph to make it clearer. But I really don’t want to tread out this purely incidental point any further. The answer is already too long, and the topic here is influenza, not the credibility of various health sources. I don’t really think I should have to argue extensively why scientific sources are superior on a health site. — That said, consensus totally is a valid argument in a discussion of whether somebody is telling the truth. The same lie being repeated by many independent sources is simply less likely.	2018-01-26 19:20:02Z	Konrad Rudolph
15061	15062	FYI… Recent estimates published 2017 say between 291,000 and 646,000 people worldwide die from seasonal influenza-related respiratory illnesses each year.	2018-01-23 04:09:41Z	Basil Bourque
15061	15062	How many of these deaths are healthy 40 year olds tho?  I've always assumed all these deaths are either very young or very old and mostly people that don't have access to good medical care.  To the OPs point, is there a real risk of the flu being anything other than annoying to him?	2018-01-23 14:28:55Z	JPhi1618
15061	15062	The UK is now providing the vaccine to those in secondary school - ages 10-15. I don’t know if they also provide it in primary school for 4-9 year olds.	2018-01-23 16:57:38Z	Tim
15061	15062	@JPhi1618 I've added a link to hospitalization rates stratified by age.	2018-01-23 18:39:32Z	Graham Chiu
15061	15062	@JPhi1618 Important to note: by getting vaccinated, you would help protect the very young and very old (and the immunocompromised, of any age)	2018-01-23 20:50:06Z	Alexander
15061	15082	Good answer with great images, except that "Vaccines aren't meant to stop diseases by making invulnerable individuals. They never have been." is just rubbish. That's not their only effect, but vaccines do not only exist for herd immunity. Vaccines are actually primarily intended to prevent the vaccinated person from getting the disease. Otherwise the HPV vaccine for example would not only be available to girls.	2018-01-23 22:15:25Z	Miles Rout
15061	15082	@MilesRout I misword that, I'll edit it. But has any vaccine ever achieved (100%) "invulnerable" status? It's a "nice to have" for sure, but vaccine efficacy has diminishing returns. Increasing efficacy from 99.0% to 99.1% wouldn't be worth it, if the same resources could have been used to cause a large rise in vaccination rates, instead.	2018-01-23 22:50:18Z	Alexander
15061	15082	@MilesRout Many health professionals are proponents of routinely giving the HPV vaccine to boys for precisely this reason. The reason that this isn't currently done is a (previous, no longer) lack of studies, ethical considerations and (unfortunately) flawed economics arguments. (The situation had changed in the meantime, as there's now evidence for a beneficial effect of the vaccine in men, too.)	2018-01-23 23:17:40Z	Konrad Rudolph
15061	15082	@Alexander of course they don't get to 100%, but it's still the goal.	2018-01-24 22:24:53Z	Miles Rout
15061	15082	@MilesRout Yes, but not at the expense of underfunding initiatives to drive up vaccination rates\	2018-01-24 23:04:32Z	Alexander
15061	15074	Good points.  If you're worried about scary stuff like formaldehyde, you'd end up having a very restricted diet because it occurs naturally in many foods.	2018-01-23 14:35:45Z	JPhi1618
15061	15074	Also worth noting about formaldehyde: our own cells produce it as a waste product. Our renal system has no problem filtering it out and processing it into urine. I am not sure how much of it from a vaccine would overload our own natural processes for filtering it. However, Occam's razor tells me that since there are not droves of people in the ER after receiving vaccines, they probably do not contain enough to cause any problems.	2018-01-23 15:51:19Z	
15061	15074	For perspective, 800 flu shots would be about the same weight as the rat, maybe a little more.	2018-01-23 22:24:56Z	Charles
15061	15074	"Injecting a syringe full of mercury into your body is definitely a bad idea." OK it's probably not a clever thing to do, but would it actually harm you in this form, or just be excreted?	2018-01-24 11:41:59Z	RedSonja
15061	15074	Minor nitpick: the LD50 is a decent frame of reference, but it can be misleading. For substances that we metabolize and/or excrete easily, safe doses and the LD50 can be an order of magnitude apart or more. In between you have non-lethal doses that still cause significant acute harm (e.g. liver damage). For substances that we have trouble removing (such as certain heavy metal compounds), you can have chronic damage from doses multiple orders of magnitude smaller than the LD50.	2018-01-24 14:43:12Z	Ian
15060	15411	Thanks! I have seen that before, yet there are no kombu/dashi concentrations and recommendations, but thanks!	2018-02-23 14:02:34Z	
15060	15075	Thank you! I have already read it, though some time ago, that is why I asked the question here, but I will recheck it, thank you!	2018-01-23 21:32:41Z	
15060	15075	Many people are prone to be too low in iodine. The "(typical groups of) Japanese" part makes a less than ideal match to "you" without clarification. Not counting hereditary/genetics: esp the late/sudden introduction of high levels of iodine (in a diet) might necessitates more care, guidance, and monitoring of thyroid function. Kombu, nori etc might pack quite too much of a punch! If no analysis label is on the stuff intake should very probably be limited somewhat. A general 'clean' bill is ill advised.	2018-02-03 04:47:39Z	LangLangC
15052	15077	Since we require some references from you to prove your points: how about providing evidence for "will not keep you out of the Egyptian military." and why. Although the other assertions might benefit as well.	2018-01-24 03:33:42Z	LangLangC
15052	15077	Thanks for the answer. You're right about the military. I just wanted to confirm that I have immunosuppressant therapy by catching those kinds of viruses. It's just one evidence among some other evidence that I will provide.	2018-01-24 03:48:53Z	
15050	15053	I apply oil in my hair very rarely, last time I remember, it was 5 years ago. I am 21 year old male and my hair turns completely oily after 4-5 days of applying  shampoo (I use once in a week). I see 2-5 strands daily falling off. Is it normal? Should I change my habit of not applying oil?	2018-01-22 01:04:15Z	
15050	15053	@Nature This is not an advice forum.	2018-01-22 05:56:16Z	Carey Gregory
15046	15056	Thank you very much! Given that I have a history of migraines (three different kinds including in the visual cortex/optic nerve and retina) this certainly sounds reasonable. Certainly better than a seizure, which is what I feared.	2018-01-23 00:55:40Z	
15046	15056	Seizure usually require strobing lights for induction.  Upvote if you think the answer helped you understand this phenomenon.	2018-01-23 01:45:05Z	Graham Chiu
15046	15056	I tried when I first saw your answer. Unfortunately the best I can do mark it as my answer.	2018-01-24 02:26:40Z	
15040	15043	In this case, it sounds like the scenario "one of whom is a member of the AAO, and one of whom is a member of the ABO" doesn't actually m, ake any sense, because being a member of the ABO is a superset of being a member of the AAO.	2018-01-21 16:04:07Z	
15036	15038	If those are metal parts, remember bleach corrodes some metals.	2018-01-21 04:08:13Z	DoctorWhom
15035	15037	Thanks a lot. What difference does axonal damage make in the symptoms that patient might experience? Is there chances of slow improvement of such neuropathy?	2018-01-29 14:48:32Z	
